path	codec	height	container_fps	decode_fps_1	decode_fps_2	interlaced	progressive	verdict
/Volumes/nas/media/movies/no_kids/Rope.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Rush Hour 2.mkv	mpeg2video	480	30000/1001	24.00	24.03	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Rush Hour.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	713	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/RV.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	679	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Saboteur.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	704	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Saving Silverman.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Saving Private Ryan.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Scary Movie 3.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Scream 2.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Scream 3.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	677	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Scream.mkv	mpeg2video	480	30000/1001	24.13	24.00	0	651	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Se7en.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Secret Window.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Serving Sara.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Shadow of a Doubt.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Shanghai Knights.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/SHANGHAI NOON.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Sherlock Holmes - A Game of Shadows.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Sherlock Holmes.mkv	mpeg2video	480	30000/1001	24.06	24.00	18	703	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Shooter.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Signs.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Sicario (2015).mp4	h264	800	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Singin In The Rain.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	718	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Sleepless In Seatle (1993).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Sleepless in Seattle (1993).mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/movies/no_kids/Sleepy Hollow.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Smokey and the bandit.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Social Network, The.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	593	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Spaceballs.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Speed.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	716	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Spies Like Us.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Stealing Harvard.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Starsky and Hutch.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Stealth.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	680	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Superstar (1999).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	699	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Taking Lives.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	650	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Taxi Driver.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	645	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Tenacious D in The Pick of Destiny.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Terminator 2 - Judgement Day.mp4	h264	480	30000/1001	30.00	30.00	0	898	TRUE_2997_VIDEO
/Volumes/nas/media/movies/no_kids/TERMINATOR 3.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Benchwarmers.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	706	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Big Lebowski.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	696	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Birds.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	718	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Blues Brothers.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	708	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Bone Collector (1999).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	713	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Burbs.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	702	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Cable Guy.mkv	mpeg2video	480	30000/1001	24.00	24.03	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Da Vinci Code (2006).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Deer Hunter.mkv	mpeg2video	480	30000/1001	30.00	30.00	896	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/movies/no_kids/The Fifth Element.mkv	mpeg2video	480	30000/1001	24.03	24.03	0	717	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Evil Dead (1981).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Departed (2006).mp4	h264	800	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Frighteners.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Godfather (1972).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	718	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Fugitive.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Godfather Part 2 (1974).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	718	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Godfather Part 3 (1990).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	594	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Good, The Bad, and The Ugly.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	684	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Great Escape (1963).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Green Mile.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Grinch(2018).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	643	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Hateful Eight.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	581	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Grudge.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	718	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Hudsucker Proxy.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Illusionist (2006).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Kingdom.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Last Dragon.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	718	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Longest Yard.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Lost Boys.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Lost World Jurassic Park (1997).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Lost City.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Man in the Iron Mask.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	692	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Lovely Bones.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Man Who Knew Too Much (1956).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	647	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Matrix Reloaded.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	711	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Matrix.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	690	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Matrix Revolutions.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	681	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Mist.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Mummy (1932) .mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Notebook (2004).mp4	h264	544	24000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Orphanage (2007).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Other Guys.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Other Woman.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	701	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Prestige (2006).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Protector.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Road to El Dorado.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Rock.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Rundown.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Rocker.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	703	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Saratov Approach.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Shawshank Redemption.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/THE SHINING.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Silence of the Lambs.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Transporter.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Trouble With Harry.mkv	mpeg2video	480	30000/1001	24.33	24.00	4	591	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Vow.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Wedding Singer (1998).mkv	mpeg2video	480	30000/1001	24.03	24.00	13	701	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/THE WHOLE TEN YARDS.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Worlds Fastest Indian.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/There Will Be Blood.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/The Whole Nine Yards.mp4	h264	720	30000/1001	30.00	30.00	0	900	TRUE_2997_VIDEO
/Volumes/nas/media/movies/no_kids/There's Something About Mary.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Tombstone.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	704	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Tommy Boy.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Topaz.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Traffic.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Torn Curtain.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	704	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Training Day.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Transporter 2 (2005).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Trapped in Paradise.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Tropic Thunder.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Underworld - Rise of the Lycans.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Underworld (2003).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Underworld Awakening.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Underworld Evolution.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	718	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Underworld- Blood Wars.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	708	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/US Marshals.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/War of the Worlds (2005).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	636	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Waynes World 2.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	716	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Waynes World.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	718	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/What Happens In Vegas.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/What Lies Beneath.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	510	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/When A Stranger Calls (2006).mkv	mpeg2video	480	30000/1001	24.03	24.00	33	673	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Without a Paddle.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	670	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Witness (1985).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/World War Z.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Wrong Turn.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/X-Men - The Last Stand (2006).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/X2.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/XMen Origins Wolverine.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/XMen.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	713	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/xXx.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/You Me And Dupree.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Young Frankenstein (1974).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	718	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Zombieland.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Zoolander.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Zoolander 2.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/older_kids/Edge of Tomorrow (2014).mp4	h264	800	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/older_kids/Mission Impossible - Ghost Protocol.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/older_kids/Mission Impossible - Rogue Nation.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/older_kids/Kindergarten Cop (1990).mp4	h264	1040	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/older_kids/Mission Impossible 2.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/older_kids/Mission Impossible 3.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/older_kids/Mission Impossible.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/younger_kids/3 Ninjas (1992).mp4	h264	720	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/older_kids/School Of Rock (2003).mp4	h264	1080	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/younger_kids/3 Ninjas - Knuckle Up (1995).mp4	h264	1072	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/younger_kids/3 Ninjas Kick Back (1994).mp4	h264	1080	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/younger_kids/Elf.m4v	h264	462	60000/1001	24.00	24.03	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/younger_kids/Dennis the Menace (1993).mp4	h264	1072	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/younger_kids/Flipper (1996).mp4	h264	800	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/younger_kids/Little Giants (1994).mp4	h264	720	24000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/younger_kids/Penguins of Madagascar (2014).m4v	h264	462	60000/1001	24.00	24.00	0	718	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/younger_kids/Star Wars Episode 4 - A New Hope (1977).m4v	h264	364	60000/1001	24.00	24.00	0	718	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/younger_kids/Mousehunt (1997).mp4	h264	1072	24000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/younger_kids/Paulie (1998).mp4	h264	1072	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/younger_kids/Star Wars Episode 5 - The Empire Strikes Back (1980).m4v	h264	364	60000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/younger_kids/Star Kid (1997).mp4	h264	1080	24/1	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/younger_kids/Star Wars Episode 6 - Return of the Jedi (1983).m4v	h264	364	60000/1001	24.00	24.00	0	663	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/younger_kids/The Borrowers (1997).mp4	h264	1040	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/younger_kids/The Little Rascals (1994).mp4	h264	1040	24000/1001	24.00	20.00	0	720	SOFT_TC_NO_FILTER
